Open_Closed,WhoAff,PopAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
closed,juvs,both,5400,0.014,0.119,1,6,1,7,17,10,0.3,0.964906,0.95435,0.948194
closed,juvs,both,5400,0.014,0.119,1,6,1,7,18,11,0.3,0.972634,0.959424,0.965168
closed,juvs,both,5400,0.014,0.119,1,6,1,7,19,12,0.3,0.972362,0.95871,0.963562
closed,juvs,both,5400,0.014,0.119,1,6,1,7,20,13,0.3,0.977248,0.966618,0.965676
closed,juvs,both,5400,0.014,0.119,1,6,1,7,21,14,0.3,0.967456,0.963168,0.959696
closed,juvs,both,5400,0.014,0.119,1,6,1,7,22,15,0.3,0.979928,0.9688,0.965166
closed,juvs,both,5400,0.014,0.119,1,6,1,7,23,16,0.3,0.978028,0.973402,0.969308
closed,juvs,both,5400,0.014,0.119,1,6,1,7,24,17,0.3,0.977122,0.971286,0.96926
closed,juvs,both,5400,0.014,0.119,1,6,1,7,25,18,0.3,0.980182,0.973698,0.966822
closed,juvs,both,5400,0.014,0.119,1,6,1,7,26,19,0.3,0.977514,0.973208,0.966892
closed,juvs,both,5400,0.014,0.119,1,6,1,7,0,-7,0.35,0.520058,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,1,7,1,-6,0.35,0.625314,0.60005,0.598014
closed,juvs,both,5400,0.014,0.119,1,6,1,7,2,-5,0.35,0.702248,0.67424,0.683768
closed,juvs,both,5400,0.014,0.119,1,6,1,7,3,-4,0.35,0.775482,0.754032,0.7504
closed,juvs,both,5400,0.014,0.119,1,6,1,7,4,-3,0.35,0.805502,0.778944,0.787884
closed,juvs,both,5400,0.014,0.119,1,6,1,7,5,-2,0.35,0.863324,0.829844,0.844844
closed,juvs,both,5400,0.014,0.119,1,6,1,7,6,-1,0.35,0.890574,0.859972,0.87058
closed,juvs,both,5400,0.014,0.119,1,6,1,7,7,0,0.35,0.91146,0.87927,0.897052
closed,juvs,both,5400,0.014,0.119,1,6,1,7,8,1,0.35,0.925058,0.86929,0.909622
closed,juvs,both,5400,0.014,0.119,1,6,1,7,9,2,0.35,0.936968,0.883892,0.925912
closed,juvs,both,5400,0.014,0.119,1,6,1,7,10,3,0.35,0.942528,0.90251,0.932968
closed,juvs,both,5400,0.014,0.119,1,6,1,7,11,4,0.35,0.95516,0.91667,0.93502
closed,juvs,both,5400,0.014,0.119,1,6,1,7,12,5,0.35,0.962232,0.931242,0.949362
closed,juvs,both,5400,0.014,0.119,1,6,1,7,13,6,0.35,0.961098,0.930842,0.945234
closed,juvs,both,5400,0.014,0.119,1,6,1,7,14,7,0.35,0.9633,0.94619,0.947936
closed,juvs,both,5400,0.014,0.119,1,6,1,7,15,8,0.35,0.966366,0.946676,0.960592
closed,juvs,both,5400,0.014,0.119,1,6,1,7,16,9,0.35,0.963802,0.95068,0.95566
closed,juvs,both,5400,0.014,0.119,1,6,1,7,17,10,0.35,0.958826,0.953726,0.95756
closed,juvs,both,5400,0.014,0.119,1,6,1,7,18,11,0.35,0.962096,0.958416,0.954826
closed,juvs,both,5400,0.014,0.119,1,6,1,7,19,12,0.35,0.966602,0.961552,0.961352
closed,juvs,both,5400,0.014,0.119,1,6,1,7,20,13,0.35,0.9661,0.964528,0.961784
closed,juvs,both,5400,0.014,0.119,1,6,1,7,21,14,0.35,0.971722,0.970102,0.962182
closed,juvs,both,5400,0.014,0.119,1,6,1,7,22,15,0.35,0.97155,0.968462,0.966204
closed,juvs,both,5400,0.014,0.119,1,6,1,7,23,16,0.35,0.980164,0.976848,0.972428
closed,juvs,both,5400,0.014,0.119,1,6,1,7,24,17,0.35,0.968618,0.968078,0.963688
closed,juvs,both,5400,0.014,0.119,1,6,1,7,25,18,0.35,0.971522,0.973354,0.97069
closed,juvs,both,5400,0.014,0.119,1,6,1,7,26,19,0.35,0.974364,0.975766,0.9696
closed,juvs,both,5400,0.014,0.119,1,6,1,7,0,-7,0.4,0.493054,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,1,7,1,-6,0.4,0.63607,0.612736,0.628214
closed,juvs,both,5400,0.014,0.119,1,6,1,7,2,-5,0.4,0.72288,0.702928,0.715428
closed,juvs,both,5400,0.014,0.119,1,6,1,7,3,-4,0.4,0.78906,0.768344,0.783232
closed,juvs,both,5400,0.014,0.119,1,6,1,7,4,-3,0.4,0.806776,0.802544,0.791376
closed,juvs,both,5400,0.014,0.119,1,6,1,7,5,-2,0.4,0.84816,0.832232,0.838204
closed,juvs,both,5400,0.014,0.119,1,6,1,7,6,-1,0.4,0.890022,0.877346,0.878324
closed,juvs,both,5400,0.014,0.119,1,6,1,7,7,0,0.4,0.91206,0.883994,0.907682
closed,juvs,both,5400,0.014,0.119,1,6,1,7,8,1,0.4,0.930924,0.900166,0.92235
closed,juvs,both,5400,0.014,0.119,1,6,1,7,9,2,0.4,0.934004,0.89718,0.923116
closed,juvs,both,5400,0.014,0.119,1,6,1,7,10,3,0.4,0.958744,0.92548,0.951358
closed,juvs,both,5400,0.014,0.119,1,6,1,7,11,4,0.4,0.954,0.927776,0.941222
closed,juvs,both,5400,0.014,0.119,1,6,1,7,12,5,0.4,0.959168,0.93657,0.952638
closed,juvs,both,5400,0.014,0.119,1,6,1,7,13,6,0.4,0.961066,0.950746,0.950852
closed,juvs,both,5400,0.014,0.119,1,6,1,7,14,7,0.4,0.951838,0.943666,0.946128
closed,juvs,both,5400,0.014,0.119,1,6,1,7,15,8,0.4,0.958516,0.956252,0.9516
closed,juvs,both,5400,0.014,0.119,1,6,1,7,16,9,0.4,0.962372,0.963332,0.962234
closed,juvs,both,5400,0.014,0.119,1,6,1,7,17,10,0.4,0.96261,0.962016,0.9586
closed,juvs,both,5400,0.014,0.119,1,6,1,7,18,11,0.4,0.97069,0.967518,0.965732
closed,juvs,both,5400,0.014,0.119,1,6,1,7,19,12,0.4,0.972528,0.968926,0.966902
closed,juvs,both,5400,0.014,0.119,1,6,1,7,20,13,0.4,0.970108,0.972704,0.967258
closed,juvs,both,5400,0.014,0.119,1,6,1,7,21,14,0.4,0.973586,0.978632,0.965572
closed,juvs,both,5400,0.014,0.119,1,6,1,7,22,15,0.4,0.973316,0.975592,0.970076
closed,juvs,both,5400,0.014,0.119,1,6,1,7,23,16,0.4,0.97556,0.976558,0.974058
closed,juvs,both,5400,0.014,0.119,1,6,1,7,24,17,0.4,0.981518,0.980124,0.97264
closed,juvs,both,5400,0.014,0.119,1,6,1,7,25,18,0.4,0.974346,0.976232,0.9759
closed,juvs,both,5400,0.014,0.119,1,6,1,7,26,19,0.4,0.97378,0.977356,0.969108
closed,juvs,both,5400,0.014,0.119,1,6,1,7,0,-7,0.45,0.512578,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,1,7,1,-6,0.45,0.610904,0.60398,0.592118
closed,juvs,both,5400,0.014,0.119,1,6,1,7,2,-5,0.45,0.679564,0.67112,0.659664
closed,juvs,both,5400,0.014,0.119,1,6,1,7,3,-4,0.45,0.77035,0.754782,0.742236
closed,juvs,both,5400,0.014,0.119,1,6,1,7,4,-3,0.45,0.81345,0.795992,0.78866
closed,juvs,both,5400,0.014,0.119,1,6,1,7,5,-2,0.45,0.860594,0.83505,0.837762
closed,juvs,both,5400,0.014,0.119,1,6,1,7,6,-1,0.45,0.890832,0.869192,0.880282
closed,juvs,both,5400,0.014,0.119,1,6,1,7,7,0,0.45,0.892224,0.85848,0.877416
closed,juvs,both,5400,0.014,0.119,1,6,1,7,8,1,0.45,0.927334,0.884722,0.904484
closed,juvs,both,5400,0.014,0.119,1,6,1,7,9,2,0.45,0.938836,0.900988,0.92313
closed,juvs,both,5400,0.014,0.119,1,6,1,7,10,3,0.45,0.950342,0.913352,0.933568
closed,juvs,both,5400,0.014,0.119,1,6,1,7,11,4,0.45,0.959998,0.925008,0.946974
closed,juvs,both,5400,0.014,0.119,1,6,1,7,12,5,0.45,0.964768,0.933664,0.953028
closed,juvs,both,5400,0.014,0.119,1,6,1,7,13,6,0.45,0.965194,0.942132,0.95816
closed,juvs,both,5400,0.014,0.119,1,6,1,7,14,7,0.45,0.967412,0.946018,0.960918
closed,juvs,both,5400,0.014,0.119,1,6,1,7,15,8,0.45,0.963194,0.951496,0.954966
closed,juvs,both,5400,0.014,0.119,1,6,1,7,16,9,0.45,0.964608,0.95489,0.956012
closed,juvs,both,5400,0.014,0.119,1,6,1,7,17,10,0.45,0.966824,0.95786,0.961298
closed,juvs,both,5400,0.014,0.119,1,6,1,7,18,11,0.45,0.972378,0.962742,0.962866
closed,juvs,both,5400,0.014,0.119,1,6,1,7,19,12,0.45,0.975238,0.967664,0.962378
closed,juvs,both,5400,0.014,0.119,1,6,1,7,20,13,0.45,0.973334,0.96874,0.960632
closed,juvs,both,5400,0.014,0.119,1,6,1,7,21,14,0.45,0.973352,0.968232,0.96438
closed,juvs,both,5400,0.014,0.119,1,6,1,7,22,15,0.45,0.975178,0.962676,0.967526
closed,juvs,both,5400,0.014,0.119,1,6,1,7,23,16,0.45,0.978522,0.969868,0.96646
closed,juvs,both,5400,0.014,0.119,1,6,1,7,24,17,0.45,0.977804,0.975802,0.978032
closed,juvs,both,5400,0.014,0.119,1,6,1,7,25,18,0.45,0.977626,0.97239,0.971404
closed,juvs,both,5400,0.014,0.119,1,6,1,7,26,19,0.45,0.97792,0.973416,0.974024
closed,juvs,both,5400,0.014,0.119,1,6,1,7,0,-7,0.5,0.501462,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,1,7,1,-6,0.5,0.626086,0.607424,0.603842
closed,juvs,both,5400,0.014,0.119,1,6,1,7,2,-5,0.5,0.69121,0.679612,0.675846
closed,juvs,both,5400,0.014,0.119,1,6,1,7,3,-4,0.5,0.786924,0.752626,0.758842
closed,juvs,both,5400,0.014,0.119,1,6,1,7,4,-3,0.5,0.815402,0.797366,0.789128
closed,juvs,both,5400,0.014,0.119,1,6,1,7,5,-2,0.5,0.830288,0.816638,0.814732
closed,juvs,both,5400,0.014,0.119,1,6,1,7,6,-1,0.5,0.877296,0.840616,0.84432
closed,juvs,both,5400,0.014,0.119,1,6,1,7,7,0,0.5,0.924204,0.871676,0.902458
closed,juvs,both,5400,0.014,0.119,1,6,1,7,8,1,0.5,0.925114,0.875854,0.900942
closed,juvs,both,5400,0.014,0.119,1,6,1,7,9,2,0.5,0.943728,0.89778,0.925206
closed,juvs,both,5400,0.014,0.119,1,6,1,7,10,3,0.5,0.949022,0.90116,0.933394
closed,juvs,both,5400,0.014,0.119,1,6,1,7,11,4,0.5,0.953994,0.921082,0.94403
closed,juvs,both,5400,0.014,0.119,1,6,1,7,12,5,0.5,0.963706,0.92817,0.9455
closed,juvs,both,5400,0.014,0.119,1,6,1,7,13,6,0.5,0.960076,0.931996,0.947236
closed,juvs,both,5400,0.014,0.119,1,6,1,7,14,7,0.5,0.962144,0.939322,0.949482
closed,juvs,both,5400,0.014,0.119,1,6,1,7,15,8,0.5,0.961568,0.950352,0.951072
closed,juvs,both,5400,0.014,0.119,1,6,1,7,16,9,0.5,0.96964,0.953706,0.95599
closed,juvs,both,5400,0.014,0.119,1,6,1,7,17,10,0.5,0.960798,0.944594,0.952814
closed,juvs,both,5400,0.014,0.119,1,6,1,7,18,11,0.5,0.974526,0.959882,0.961668
closed,juvs,both,5400,0.014,0.119,1,6,1,7,19,12,0.5,0.971256,0.961716,0.960972
closed,juvs,both,5400,0.014,0.119,1,6,1,7,20,13,0.5,0.971284,0.96365,0.962958
closed,juvs,both,5400,0.014,0.119,1,6,1,7,21,14,0.5,0.979418,0.968824,0.96918
closed,juvs,both,5400,0.014,0.119,1,6,1,7,22,15,0.5,0.971584,0.963652,0.968068
closed,juvs,both,5400,0.014,0.119,1,6,1,7,23,16,0.5,0.97905,0.970622,0.967684
closed,juvs,both,5400,0.014,0.119,1,6,1,7,24,17,0.5,0.975834,0.969412,0.964376
closed,juvs,both,5400,0.014,0.119,1,6,1,7,25,18,0.5,0.97019,0.968282,0.964454
closed,juvs,both,5400,0.014,0.119,1,6,1,7,26,19,0.5,0.977602,0.97427,0.969126
closed,juvs,both,5400,0.014,0.119,1,6,1,7,0,-7,0.55,0.50705,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,1,7,1,-6,0.55,0.601946,0.590804,0.584878
closed,juvs,both,5400,0.014,0.119,1,6,1,7,2,-5,0.55,0.669868,0.664046,0.65476
closed,juvs,both,5400,0.014,0.119,1,6,1,7,3,-4,0.55,0.76416,0.741094,0.7342
closed,juvs,both,5400,0.014,0.119,1,6,1,7,4,-3,0.55,0.819296,0.79167,0.79116
closed,juvs,both,5400,0.014,0.119,1,6,1,7,5,-2,0.55,0.843642,0.840522,0.818164
closed,juvs,both,5400,0.014,0.119,1,6,1,7,6,-1,0.55,0.875392,0.872002,0.857288
closed,juvs,both,5400,0.014,0.119,1,6,1,7,7,0,0.55,0.91578,0.891468,0.89823
closed,juvs,both,5400,0.014,0.119,1,6,1,7,8,1,0.55,0.93747,0.902722,0.92107
closed,juvs,both,5400,0.014,0.119,1,6,1,7,9,2,0.55,0.937526,0.905974,0.919286
closed,juvs,both,5400,0.014,0.119,1,6,1,7,10,3,0.55,0.948208,0.915984,0.933114
closed,juvs,both,5400,0.014,0.119,1,6,1,7,11,4,0.55,0.951274,0.927384,0.931046
closed,juvs,both,5400,0.014,0.119,1,6,1,7,12,5,0.55,0.955782,0.939486,0.940558
closed,juvs,both,5400,0.014,0.119,1,6,1,7,13,6,0.55,0.966388,0.951976,0.94827
closed,juvs,both,5400,0.014,0.119,1,6,1,7,14,7,0.55,0.96144,0.950494,0.958824
closed,juvs,both,5400,0.014,0.119,1,6,1,7,15,8,0.55,0.961792,0.952122,0.949474
closed,juvs,both,5400,0.014,0.119,1,6,1,7,16,9,0.55,0.973174,0.963056,0.971098
closed,juvs,both,5400,0.014,0.119,1,6,1,7,17,10,0.55,0.966904,0.961258,0.962814
closed,juvs,both,5400,0.014,0.119,1,6,1,7,18,11,0.55,0.973808,0.964526,0.96721
closed,juvs,both,5400,0.014,0.119,1,6,1,7,19,12,0.55,0.972818,0.964014,0.962098
closed,juvs,both,5400,0.014,0.119,1,6,1,7,20,13,0.55,0.976778,0.971114,0.967148
closed,juvs,both,5400,0.014,0.119,1,6,1,7,21,14,0.55,0.972776,0.96932,0.974316
closed,juvs,both,5400,0.014,0.119,1,6,1,7,22,15,0.55,0.973674,0.970968,0.971948
closed,juvs,both,5400,0.014,0.119,1,6,1,7,23,16,0.55,0.97999,0.971492,0.975512
closed,juvs,both,5400,0.014,0.119,1,6,1,7,24,17,0.55,0.98066,0.974148,0.972886
closed,juvs,both,5400,0.014,0.119,1,6,1,7,25,18,0.55,0.977474,0.976832,0.971038
closed,juvs,both,5400,0.014,0.119,1,6,1,7,26,19,0.55,0.973558,0.970578,0.967084
closed,juvs,both,5400,0.014,0.119,1,6,1,7,0,-7,0.6,0.50586,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,1,7,1,-6,0.6,0.604188,0.606094,0.588674
closed,juvs,both,5400,0.014,0.119,1,6,1,7,2,-5,0.6,0.677328,0.673414,0.657946
closed,juvs,both,5400,0.014,0.119,1,6,1,7,3,-4,0.6,0.775444,0.75196,0.740412
closed,juvs,both,5400,0.014,0.119,1,6,1,7,4,-3,0.6,0.814684,0.810712,0.793614
closed,juvs,both,5400,0.014,0.119,1,6,1,7,5,-2,0.6,0.843284,0.837758,0.823504
closed,juvs,both,5400,0.014,0.119,1,6,1,7,6,-1,0.6,0.88261,0.870572,0.867278
closed,juvs,both,5400,0.014,0.119,1,6,1,7,7,0,0.6,0.895888,0.871104,0.883886
closed,juvs,both,5400,0.014,0.119,1,6,1,7,8,1,0.6,0.9193,0.90654,0.904098
closed,juvs,both,5400,0.014,0.119,1,6,1,7,9,2,0.6,0.93757,0.911148,0.916254
closed,juvs,both,5400,0.014,0.119,1,6,1,7,10,3,0.6,0.953688,0.928304,0.93205
closed,juvs,both,5400,0.014,0.119,1,6,1,7,11,4,0.6,0.950536,0.93069,0.938238
closed,juvs,both,5400,0.014,0.119,1,6,1,7,12,5,0.6,0.955022,0.93642,0.94263
closed,juvs,both,5400,0.014,0.119,1,6,1,7,13,6,0.6,0.96466,0.952452,0.948658
closed,juvs,both,5400,0.014,0.119,1,6,1,7,14,7,0.6,0.96158,0.951994,0.951832
closed,juvs,both,5400,0.014,0.119,1,6,1,7,15,8,0.6,0.960468,0.957892,0.951886
closed,juvs,both,5400,0.014,0.119,1,6,1,7,16,9,0.6,0.966518,0.966894,0.95174
closed,juvs,both,5400,0.014,0.119,1,6,1,7,17,10,0.6,0.975408,0.968452,0.958236
