Open_Closed,WhoAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
open,adults,5400,0.014,0.119,1,0,5,5,4,-1,0.4,0.523974,8.40000000000001e-05,0.519082
open,adults,5400,0.014,0.119,1,0,5,5,5,0,0.4,0.506762,0.000492,0.511024
open,adults,5400,0.014,0.119,1,0,5,5,6,1,0.4,0.51484,0.004966,0.511956
open,adults,5400,0.014,0.119,1,0,5,5,7,2,0.4,0.522026,0.040788,0.518782
open,adults,5400,0.014,0.119,1,0,5,5,8,3,0.4,0.545768,0.107258,0.533356
open,adults,5400,0.014,0.119,1,0,5,5,9,4,0.4,0.576626,0.209792,0.564638
open,adults,5400,0.014,0.119,1,0,5,5,10,5,0.4,0.628902,0.341828,0.611236
open,adults,5400,0.014,0.119,1,0,5,5,11,6,0.4,0.685604,0.474852,0.658808
open,adults,5400,0.014,0.119,1,0,5,5,12,7,0.4,0.727688,0.581598,0.709212
open,adults,5400,0.014,0.119,1,0,5,5,13,8,0.4,0.76234,0.655864,0.742646
open,adults,5400,0.014,0.119,1,0,5,5,14,9,0.4,0.815806,0.740848,0.791244
open,adults,5400,0.014,0.119,1,0,5,5,15,10,0.4,0.82177,0.76478,0.798616
open,adults,5400,0.014,0.119,1,0,5,5,16,11,0.4,0.853794,0.814972,0.828418
open,adults,5400,0.014,0.119,1,0,5,5,17,12,0.4,0.894638,0.86169,0.865714
open,adults,5400,0.014,0.119,1,0,5,5,18,13,0.4,0.901212,0.868194,0.88023
open,adults,5400,0.014,0.119,1,0,5,5,19,14,0.4,0.9214,0.899798,0.903174
open,adults,5400,0.014,0.119,1,0,5,5,20,15,0.4,0.928424,0.909774,0.911386
open,adults,5400,0.014,0.119,1,0,5,5,21,16,0.4,0.949632,0.932232,0.928384
open,adults,5400,0.014,0.119,1,0,5,5,22,17,0.4,0.947932,0.935524,0.92946
