Open_Closed,WhoAff,PopAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.35,0.752634,0.75413,0.73842
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.35,0.812132,0.805492,0.795334
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.35,0.858824,0.82643,0.832366
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.35,0.893972,0.806608,0.875988
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.35,0.930068,0.793368,0.894524
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.35,0.941368,0.794782,0.911076
open,juvs,both,5400,0.014,0.119,1,4,3,7,9,2,0.35,0.966344,0.82749,0.937154
open,juvs,both,5400,0.014,0.119,1,4,3,7,10,3,0.35,0.967128,0.84554,0.939992
open,juvs,both,5400,0.014,0.119,1,4,3,7,11,4,0.35,0.968634,0.874774,0.936056
open,juvs,both,5400,0.014,0.119,1,4,3,7,12,5,0.35,0.962938,0.88698,0.93982
open,juvs,both,5400,0.014,0.119,1,4,3,7,13,6,0.35,0.963994,0.912236,0.942598
open,juvs,both,5400,0.014,0.119,1,4,3,7,14,7,0.35,0.959276,0.921128,0.93735
open,juvs,both,5400,0.014,0.119,1,4,3,7,15,8,0.35,0.962778,0.931204,0.942808
open,juvs,both,5400,0.014,0.119,1,4,3,7,16,9,0.35,0.9559,0.937096,0.935394
open,juvs,both,5400,0.014,0.119,1,4,3,7,17,10,0.35,0.960284,0.944646,0.939244
open,juvs,both,5400,0.014,0.119,1,4,3,7,18,11,0.35,0.960396,0.942306,0.935684
open,juvs,both,5400,0.014,0.119,1,4,3,7,19,12,0.35,0.96883,0.95528,0.952906
open,juvs,both,5400,0.014,0.119,1,4,3,7,20,13,0.35,0.972956,0.959136,0.95702
open,juvs,both,5400,0.014,0.119,1,4,3,7,21,14,0.35,0.97169,0.964622,0.96047
open,juvs,both,5400,0.014,0.119,1,4,3,7,22,15,0.35,0.975392,0.96667,0.96025
open,juvs,both,5400,0.014,0.119,1,4,3,7,23,16,0.35,0.97333,0.964922,0.954634
open,juvs,both,5400,0.014,0.119,1,4,3,7,24,17,0.35,0.980174,0.969544,0.963634
open,juvs,both,5400,0.014,0.119,1,4,3,7,25,18,0.35,0.976968,0.971848,0.967772
open,juvs,both,5400,0.014,0.119,1,4,3,7,26,19,0.35,0.97303,0.965042,0.960768
open,juvs,both,5400,0.014,0.119,1,4,3,7,0,-7,0.4,0.477634,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,4,3,7,1,-6,0.4,0.61224,0.611582,0.614872
open,juvs,both,5400,0.014,0.119,1,4,3,7,2,-5,0.4,0.688058,0.682564,0.695976
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.4,0.7846,0.764922,0.778246
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.4,0.809212,0.818158,0.803228
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.4,0.870842,0.828388,0.855834
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.4,0.900414,0.833252,0.882446
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.4,0.926444,0.812692,0.903294
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.4,0.951214,0.824826,0.925616
open,juvs,both,5400,0.014,0.119,1,4,3,7,9,2,0.4,0.966396,0.855996,0.945268
open,juvs,both,5400,0.014,0.119,1,4,3,7,10,3,0.4,0.973158,0.866502,0.94579
open,juvs,both,5400,0.014,0.119,1,4,3,7,11,4,0.4,0.976326,0.898294,0.951086
open,juvs,both,5400,0.014,0.119,1,4,3,7,12,5,0.4,0.968232,0.910998,0.953392
open,juvs,both,5400,0.014,0.119,1,4,3,7,13,6,0.4,0.9587,0.914384,0.942952
open,juvs,both,5400,0.014,0.119,1,4,3,7,14,7,0.4,0.949486,0.92339,0.931206
open,juvs,both,5400,0.014,0.119,1,4,3,7,15,8,0.4,0.959322,0.942892,0.948952
open,juvs,both,5400,0.014,0.119,1,4,3,7,16,9,0.4,0.96577,0.951058,0.956676
open,juvs,both,5400,0.014,0.119,1,4,3,7,17,10,0.4,0.96157,0.950576,0.954388
open,juvs,both,5400,0.014,0.119,1,4,3,7,18,11,0.4,0.970088,0.96341,0.956934
open,juvs,both,5400,0.014,0.119,1,4,3,7,19,12,0.4,0.971846,0.970214,0.963858
open,juvs,both,5400,0.014,0.119,1,4,3,7,20,13,0.4,0.966638,0.963148,0.955094
open,juvs,both,5400,0.014,0.119,1,4,3,7,21,14,0.4,0.979646,0.97054,0.97142
open,juvs,both,5400,0.014,0.119,1,4,3,7,22,15,0.4,0.96996,0.969048,0.964736
open,juvs,both,5400,0.014,0.119,1,4,3,7,23,16,0.4,0.978286,0.972492,0.968518
open,juvs,both,5400,0.014,0.119,1,4,3,7,24,17,0.4,0.972914,0.973436,0.96546
open,juvs,both,5400,0.014,0.119,1,4,3,7,25,18,0.4,0.976604,0.978882,0.972062
open,juvs,both,5400,0.014,0.119,1,4,3,7,26,19,0.4,0.980372,0.980136,0.973982
open,juvs,both,5400,0.014,0.119,1,4,3,7,0,-7,0.45,0.50418,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,4,3,7,1,-6,0.45,0.602244,0.617028,0.585014
open,juvs,both,5400,0.014,0.119,1,4,3,7,2,-5,0.45,0.701042,0.684134,0.677646
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.45,0.777364,0.75563,0.76142
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.45,0.80058,0.79233,0.797736
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.45,0.882058,0.834812,0.853718
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.45,0.88541,0.817604,0.862006
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.45,0.919784,0.805618,0.896228
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.45,0.94826,0.83261,0.920916
open,juvs,both,5400,0.014,0.119,1,4,3,7,9,2,0.45,0.958392,0.859522,0.939682
open,juvs,both,5400,0.014,0.119,1,4,3,7,10,3,0.45,0.96553,0.864376,0.940934
open,juvs,both,5400,0.014,0.119,1,4,3,7,11,4,0.45,0.958016,0.882012,0.944448
open,juvs,both,5400,0.014,0.119,1,4,3,7,12,5,0.45,0.958178,0.901776,0.94433
open,juvs,both,5400,0.014,0.119,1,4,3,7,13,6,0.45,0.963216,0.906704,0.95336
open,juvs,both,5400,0.014,0.119,1,4,3,7,14,7,0.45,0.96281,0.927802,0.953186
open,juvs,both,5400,0.014,0.119,1,4,3,7,15,8,0.45,0.961288,0.933338,0.952696
open,juvs,both,5400,0.014,0.119,1,4,3,7,16,9,0.45,0.95052,0.936914,0.943776
open,juvs,both,5400,0.014,0.119,1,4,3,7,17,10,0.45,0.956836,0.942122,0.948082
open,juvs,both,5400,0.014,0.119,1,4,3,7,18,11,0.45,0.961768,0.95081,0.954834
open,juvs,both,5400,0.014,0.119,1,4,3,7,19,12,0.45,0.962414,0.957504,0.959572
open,juvs,both,5400,0.014,0.119,1,4,3,7,20,13,0.45,0.966706,0.960962,0.955048
open,juvs,both,5400,0.014,0.119,1,4,3,7,21,14,0.45,0.978798,0.969192,0.974
open,juvs,both,5400,0.014,0.119,1,4,3,7,22,15,0.45,0.969076,0.96349,0.964852
open,juvs,both,5400,0.014,0.119,1,4,3,7,23,16,0.45,0.970132,0.964066,0.968506
open,juvs,both,5400,0.014,0.119,1,4,3,7,24,17,0.45,0.969406,0.96904,0.969638
open,juvs,both,5400,0.014,0.119,1,4,3,7,25,18,0.45,0.980544,0.974628,0.973048
open,juvs,both,5400,0.014,0.119,1,4,3,7,26,19,0.45,0.97691,0.972372,0.965928
open,juvs,both,5400,0.014,0.119,1,4,3,7,0,-7,0.5,0.50522,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,4,3,7,1,-6,0.5,0.59141,0.597626,0.582812
open,juvs,both,5400,0.014,0.119,1,4,3,7,2,-5,0.5,0.711342,0.67811,0.698564
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.5,0.76378,0.736446,0.743026
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.5,0.809556,0.785334,0.789142
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.5,0.854824,0.807586,0.832168
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.5,0.88718,0.808746,0.867274
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.5,0.925656,0.820488,0.90551
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.5,0.947156,0.82288,0.92422
open,juvs,both,5400,0.014,0.119,1,4,3,7,9,2,0.5,0.961508,0.854796,0.92966
open,juvs,both,5400,0.014,0.119,1,4,3,7,10,3,0.5,0.967846,0.865116,0.941098
open,juvs,both,5400,0.014,0.119,1,4,3,7,11,4,0.5,0.965436,0.878804,0.945422
open,juvs,both,5400,0.014,0.119,1,4,3,7,12,5,0.5,0.959428,0.891596,0.937602
open,juvs,both,5400,0.014,0.119,1,4,3,7,13,6,0.5,0.960842,0.911258,0.940816
open,juvs,both,5400,0.014,0.119,1,4,3,7,14,7,0.5,0.95833,0.922936,0.93849
open,juvs,both,5400,0.014,0.119,1,4,3,7,15,8,0.5,0.960048,0.929592,0.945678
open,juvs,both,5400,0.014,0.119,1,4,3,7,16,9,0.5,0.955484,0.93096,0.944508
open,juvs,both,5400,0.014,0.119,1,4,3,7,17,10,0.5,0.965738,0.941894,0.953448
open,juvs,both,5400,0.014,0.119,1,4,3,7,18,11,0.5,0.963956,0.951048,0.963328
open,juvs,both,5400,0.014,0.119,1,4,3,7,19,12,0.5,0.965056,0.95312,0.944358
open,juvs,both,5400,0.014,0.119,1,4,3,7,20,13,0.5,0.965572,0.958964,0.957876
open,juvs,both,5400,0.014,0.119,1,4,3,7,21,14,0.5,0.970074,0.961284,0.962228
open,juvs,both,5400,0.014,0.119,1,4,3,7,22,15,0.5,0.976314,0.967756,0.965936
open,juvs,both,5400,0.014,0.119,1,4,3,7,23,16,0.5,0.968516,0.963864,0.964458
open,juvs,both,5400,0.014,0.119,1,4,3,7,24,17,0.5,0.977852,0.971008,0.965362
open,juvs,both,5400,0.014,0.119,1,4,3,7,25,18,0.5,0.977096,0.971472,0.971778
open,juvs,both,5400,0.014,0.119,1,4,3,7,26,19,0.5,0.980328,0.97347,0.967764
open,juvs,both,5400,0.014,0.119,1,4,3,7,0,-7,0.55,0.517672,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,4,3,7,1,-6,0.55,0.594858,0.589236,0.563364
open,juvs,both,5400,0.014,0.119,1,4,3,7,2,-5,0.55,0.701652,0.666424,0.664636
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.55,0.772336,0.743872,0.728882
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.55,0.822606,0.784934,0.784948
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.55,0.847722,0.796878,0.815898
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.55,0.911796,0.81537,0.881292
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.55,0.923384,0.816682,0.88412
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.55,0.944406,0.828272,0.908864
open,juvs,both,5400,0.014,0.119,1,4,3,7,9,2,0.55,0.961162,0.852208,0.929628
open,juvs,both,5400,0.014,0.119,1,4,3,7,10,3,0.55,0.961818,0.873684,0.930206
open,juvs,both,5400,0.014,0.119,1,4,3,7,11,4,0.55,0.964358,0.887368,0.938676
open,juvs,both,5400,0.014,0.119,1,4,3,7,12,5,0.55,0.96313,0.902994,0.932896
open,juvs,both,5400,0.014,0.119,1,4,3,7,13,6,0.55,0.960566,0.915032,0.935128
open,juvs,both,5400,0.014,0.119,1,4,3,7,14,7,0.55,0.961982,0.922192,0.937878
open,juvs,both,5400,0.014,0.119,1,4,3,7,15,8,0.55,0.958008,0.927528,0.939716
open,juvs,both,5400,0.014,0.119,1,4,3,7,16,9,0.55,0.96072,0.937428,0.945656
open,juvs,both,5400,0.014,0.119,1,4,3,7,17,10,0.55,0.96685,0.947142,0.953058
open,juvs,both,5400,0.014,0.119,1,4,3,7,18,11,0.55,0.963528,0.948298,0.94733
open,juvs,both,5400,0.014,0.119,1,4,3,7,19,12,0.55,0.973944,0.958844,0.95726
open,juvs,both,5400,0.014,0.119,1,4,3,7,20,13,0.55,0.971288,0.95923,0.966838
open,juvs,both,5400,0.014,0.119,1,4,3,7,21,14,0.55,0.97497,0.96075,0.96139
open,juvs,both,5400,0.014,0.119,1,4,3,7,22,15,0.55,0.975546,0.960214,0.96966
open,juvs,both,5400,0.014,0.119,1,4,3,7,23,16,0.55,0.97771,0.965572,0.965514
open,juvs,both,5400,0.014,0.119,1,4,3,7,24,17,0.55,0.9784,0.96633,0.969164
open,juvs,both,5400,0.014,0.119,1,4,3,7,25,18,0.55,0.980228,0.96964,0.97009
open,juvs,both,5400,0.014,0.119,1,4,3,7,26,19,0.55,0.976086,0.969242,0.967842
open,juvs,both,5400,0.014,0.119,1,4,3,7,0,-7,0.6,0.485142,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,4,3,7,1,-6,0.6,0.605404,0.60206,0.611356
open,juvs,both,5400,0.014,0.119,1,4,3,7,2,-5,0.6,0.701842,0.690858,0.701508
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.6,0.75736,0.757548,0.7531
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.6,0.831116,0.805934,0.801722
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.6,0.871396,0.836362,0.851942
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.6,0.891888,0.83636,0.881242
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.6,0.918608,0.85069,0.905166
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.6,0.944734,0.863848,0.934454
open,juvs,both,5400,0.014,0.119,1,4,3,7,9,2,0.6,0.94867,0.8669,0.936958
open,juvs,both,5400,0.014,0.119,1,4,3,7,10,3,0.6,0.965248,0.900476,0.957274
open,juvs,both,5400,0.014,0.119,1,4,3,7,11,4,0.6,0.963316,0.910016,0.948778
open,juvs,both,5400,0.014,0.119,1,4,3,7,12,5,0.6,0.966672,0.920304,0.951138
open,juvs,both,5400,0.014,0.119,1,4,3,7,13,6,0.6,0.9672,0.929558,0.954946
open,juvs,both,5400,0.014,0.119,1,4,3,7,14,7,0.6,0.960882,0.940238,0.960734
open,juvs,both,5400,0.014,0.119,1,4,3,7,15,8,0.6,0.957314,0.942166,0.95449
open,juvs,both,5400,0.014,0.119,1,4,3,7,16,9,0.6,0.95441,0.943124,0.955738
open,juvs,both,5400,0.014,0.119,1,4,3,7,17,10,0.6,0.959626,0.951682,0.95833
open,juvs,both,5400,0.014,0.119,1,4,3,7,18,11,0.6,0.96743,0.960218,0.961368
open,juvs,both,5400,0.014,0.119,1,4,3,7,19,12,0.6,0.968974,0.963296,0.96891
open,juvs,both,5400,0.014,0.119,1,4,3,7,20,13,0.6,0.961118,0.962938,0.96315
open,juvs,both,5400,0.014,0.119,1,4,3,7,21,14,0.6,0.96965,0.972976,0.96438
open,juvs,both,5400,0.014,0.119,1,4,3,7,22,15,0.6,0.971522,0.969338,0.971268
open,juvs,both,5400,0.014,0.119,1,4,3,7,23,16,0.6,0.976238,0.97664,0.974732
open,juvs,both,5400,0.014,0.119,1,4,3,7,24,17,0.6,0.973268,0.974824,0.975174
open,juvs,both,5400,0.014,0.119,1,4,3,7,25,18,0.6,0.974966,0.97471,0.970978
open,juvs,both,5400,0.014,0.119,1,4,3,7,26,19,0.6,0.979066,0.975454,0.973556
open,juvs,both,5400,0.014,0.119,1,4,3,7,0,-7,0.65,0.509876,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,4,3,7,1,-6,0.65,0.606542,0.600126,0.587874
open,juvs,both,5400,0.014,0.119,1,4,3,7,2,-5,0.65,0.714404,0.68531,0.693528
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.65,0.77639,0.7593,0.754158
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.65,0.814788,0.795802,0.793862
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.65,0.857006,0.817716,0.8269
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.65,0.871842,0.818552,0.85686
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.65,0.924792,0.846104,0.900344
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.65,0.935352,0.849404,0.913044
open,juvs,both,5400,0.014,0.119,1,4,3,7,9,2,0.65,0.944376,0.865816,0.928236
open,juvs,both,5400,0.014,0.119,1,4,3,7,10,3,0.65,0.951646,0.88805,0.938516
open,juvs,both,5400,0.014,0.119,1,4,3,7,11,4,0.65,0.965246,0.91097,0.944204
open,juvs,both,5400,0.014,0.119,1,4,3,7,12,5,0.65,0.968128,0.92819,0.945656
open,juvs,both,5400,0.014,0.119,1,4,3,7,13,6,0.65,0.956832,0.931234,0.946678
open,juvs,both,5400,0.014,0.119,1,4,3,7,14,7,0.65,0.96311,0.944642,0.944116
open,juvs,both,5400,0.014,0.119,1,4,3,7,15,8,0.65,0.960586,0.93694,0.940298
open,juvs,both,5400,0.014,0.119,1,4,3,7,16,9,0.65,0.96483,0.948378,0.952646
open,juvs,both,5400,0.014,0.119,1,4,3,7,17,10,0.65,0.966488,0.95178,0.959054
open,juvs,both,5400,0.014,0.119,1,4,3,7,18,11,0.65,0.971326,0.95788,0.949984
open,juvs,both,5400,0.014,0.119,1,4,3,7,19,12,0.65,0.966008,0.958408,0.954464
open,juvs,both,5400,0.014,0.119,1,4,3,7,20,13,0.65,0.978312,0.96729,0.963594
open,juvs,both,5400,0.014,0.119,1,4,3,7,21,14,0.65,0.97495,0.963434,0.964908
open,juvs,both,5400,0.014,0.119,1,4,3,7,22,15,0.65,0.979794,0.969254,0.967702
open,juvs,both,5400,0.014,0.119,1,4,3,7,23,16,0.65,0.97756,0.969,0.97072
open,juvs,both,5400,0.014,0.119,1,4,3,7,24,17,0.65,0.978032,0.970888,0.969078
open,juvs,both,5400,0.014,0.119,1,4,3,7,25,18,0.65,0.978096,0.970628,0.972118
open,juvs,both,5400,0.014,0.119,1,4,3,7,26,19,0.65,0.978468,0.974036,0.975484
open,juvs,both,5400,0.014,0.119,1,4,3,7,0,-7,0.7,0.488156,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,4,3,7,1,-6,0.7,0.603274,0.592926,0.603124
open,juvs,both,5400,0.014,0.119,1,4,3,7,2,-5,0.7,0.678492,0.679056,0.679666
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.7,0.76146,0.755582,0.75813
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.7,0.825316,0.805264,0.812286
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.7,0.851994,0.824324,0.835844
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.7,0.881988,0.833582,0.872356
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.7,0.924242,0.857464,0.910674
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.7,0.93584,0.868594,0.917456
open,juvs,both,5400,0.014,0.119,1,4,3,7,9,2,0.7,0.948614,0.888858,0.93438
open,juvs,both,5400,0.014,0.119,1,4,3,7,10,3,0.7,0.96059,0.905614,0.944466
open,juvs,both,5400,0.014,0.119,1,4,3,7,11,4,0.7,0.959468,0.914628,0.941598
open,juvs,both,5400,0.014,0.119,1,4,3,7,12,5,0.7,0.956496,0.924012,0.94419
open,juvs,both,5400,0.014,0.119,1,4,3,7,13,6,0.7,0.96364,0.936412,0.955328
open,juvs,both,5400,0.014,0.119,1,4,3,7,14,7,0.7,0.961016,0.949942,0.959774
open,juvs,both,5400,0.014,0.119,1,4,3,7,15,8,0.7,0.962014,0.94904,0.960936
open,juvs,both,5400,0.014,0.119,1,4,3,7,16,9,0.7,0.96652,0.956404,0.959246
open,juvs,both,5400,0.014,0.119,1,4,3,7,17,10,0.7,0.970066,0.963584,0.964012
open,juvs,both,5400,0.014,0.119,1,4,3,7,18,11,0.7,0.964414,0.958378,0.95863
open,juvs,both,5400,0.014,0.119,1,4,3,7,19,12,0.7,0.969142,0.961916,0.962872
open,juvs,both,5400,0.014,0.119,1,4,3,7,20,13,0.7,0.96926,0.964424,0.962306
open,juvs,both,5400,0.014,0.119,1,4,3,7,21,14,0.7,0.973618,0.971068,0.96388
open,juvs,both,5400,0.014,0.119,1,4,3,7,22,15,0.7,0.976242,0.973108,0.968376
open,juvs,both,5400,0.014,0.119,1,4,3,7,23,16,0.7,0.978524,0.977792,0.972234
open,juvs,both,5400,0.014,0.119,1,4,3,7,24,17,0.7,0.977034,0.974978,0.973796
open,juvs,both,5400,0.014,0.119,1,4,3,7,25,18,0.7,0.9777,0.979278,0.969214
open,juvs,both,5400,0.014,0.119,1,4,3,7,26,19,0.7,0.977912,0.977064,0.973266
open,juvs,both,5400,0.014,0.119,1,4,3,7,0,-7,0.75,0.471124,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,4,3,7,1,-6,0.75,0.61444,0.61902,0.628558
open,juvs,both,5400,0.014,0.119,1,4,3,7,2,-5,0.75,0.701624,0.7052,0.703026
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.75,0.770754,0.769476,0.766236
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.75,0.82916,0.82726,0.82468
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.75,0.868152,0.845024,0.854182
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.75,0.888936,0.852682,0.877124
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.75,0.920316,0.870574,0.90726
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.75,0.939254,0.893486,0.91834
open,juvs,both,5400,0.014,0.119,1,4,3,7,9,2,0.75,0.951198,0.898396,0.927764
open,juvs,both,5400,0.014,0.119,1,4,3,7,10,3,0.75,0.956358,0.913,0.939366
open,juvs,both,5400,0.014,0.119,1,4,3,7,11,4,0.75,0.95236,0.921126,0.940362
open,juvs,both,5400,0.014,0.119,1,4,3,7,12,5,0.75,0.966456,0.946138,0.954162
open,juvs,both,5400,0.014,0.119,1,4,3,7,13,6,0.75,0.962178,0.9499,0.957884
open,juvs,both,5400,0.014,0.119,1,4,3,7,14,7,0.75,0.958576,0.951916,0.950584
open,juvs,both,5400,0.014,0.119,1,4,3,7,15,8,0.75,0.959516,0.961186,0.951366
open,juvs,both,5400,0.014,0.119,1,4,3,7,16,9,0.75,0.97533,0.96554,0.96196
open,juvs,both,5400,0.014,0.119,1,4,3,7,17,10,0.75,0.958876,0.963464,0.956894
open,juvs,both,5400,0.014,0.119,1,4,3,7,18,11,0.75,0.971822,0.972562,0.968154
open,juvs,both,5400,0.014,0.119,1,4,3,7,19,12,0.75,0.974624,0.973892,0.965428
open,juvs,both,5400,0.014,0.119,1,4,3,7,20,13,0.75,0.975646,0.97154,0.968476
open,juvs,both,5400,0.014,0.119,1,4,3,7,21,14,0.75,0.971186,0.97318,0.961896
open,juvs,both,5400,0.014,0.119,1,4,3,7,22,15,0.75,0.968952,0.974686,0.95821
open,juvs,both,5400,0.014,0.119,1,4,3,7,23,16,0.75,0.976002,0.977486,0.97217
open,juvs,both,5400,0.014,0.119,1,4,3,7,24,17,0.75,0.977456,0.980426,0.974216
open,juvs,both,5400,0.014,0.119,1,4,3,7,25,18,0.75,0.976156,0.978848,0.96526
open,juvs,both,5400,0.014,0.119,1,4,3,7,26,19,0.75,0.973834,0.980092,0.975208
open,juvs,both,5400,0.014,0.119,1,4,3,7,0,-7,0.8,0.50356,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,4,3,7,1,-6,0.8,0.636166,0.61213,0.625326
open,juvs,both,5400,0.014,0.119,1,4,3,7,2,-5,0.8,0.690568,0.683344,0.673674
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.8,0.762642,0.753894,0.75165
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.8,0.817008,0.811386,0.798596
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.8,0.859378,0.83263,0.843718
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.8,0.885092,0.85186,0.872274
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.8,0.922702,0.877596,0.900464
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.8,0.948706,0.895212,0.925016
open,juvs,both,5400,0.014,0.119,1,4,3,7,9,2,0.8,0.95219,0.904206,0.930014
open,juvs,both,5400,0.014,0.119,1,4,3,7,10,3,0.8,0.951042,0.911992,0.938888
open,juvs,both,5400,0.014,0.119,1,4,3,7,11,4,0.8,0.955828,0.924902,0.949262
open,juvs,both,5400,0.014,0.119,1,4,3,7,12,5,0.8,0.95479,0.93153,0.940858
open,juvs,both,5400,0.014,0.119,1,4,3,7,13,6,0.8,0.96114,0.943976,0.953588
open,juvs,both,5400,0.014,0.119,1,4,3,7,14,7,0.8,0.958562,0.951386,0.953194
open,juvs,both,5400,0.014,0.119,1,4,3,7,15,8,0.8,0.964274,0.951924,0.955516
open,juvs,both,5400,0.014,0.119,1,4,3,7,16,9,0.8,0.969472,0.966346,0.963372
open,juvs,both,5400,0.014,0.119,1,4,3,7,17,10,0.8,0.960646,0.962182,0.952938
open,juvs,both,5400,0.014,0.119,1,4,3,7,18,11,0.8,0.973462,0.96533,0.965344
open,juvs,both,5400,0.014,0.119,1,4,3,7,19,12,0.8,0.972652,0.967758,0.968468
open,juvs,both,5400,0.014,0.119,1,4,3,7,20,13,0.8,0.967378,0.96227,0.971868
open,juvs,both,5400,0.014,0.119,1,4,3,7,21,14,0.8,0.972422,0.970264,0.964424
open,juvs,both,5400,0.014,0.119,1,4,3,7,22,15,0.8,0.964526,0.968508,0.960806
open,juvs,both,5400,0.014,0.119,1,4,3,7,23,16,0.8,0.973166,0.97389,0.975004
open,juvs,both,5400,0.014,0.119,1,4,3,7,24,17,0.8,0.976284,0.97691,0.978068
open,juvs,both,5400,0.014,0.119,1,4,3,7,25,18,0.8,0.976778,0.977188,0.976898
open,juvs,both,5400,0.014,0.119,1,4,3,7,26,19,0.8,0.97953,0.977294,0.973926
open,juvs,both,5400,0.014,0.119,1,4,3,7,0,-7,0.85,0.50238,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,4,3,7,1,-6,0.85,0.618378,0.59737,0.605394
open,juvs,both,5400,0.014,0.119,1,4,3,7,2,-5,0.85,0.68706,0.673748,0.666186
open,juvs,both,5400,0.014,0.119,1,4,3,7,3,-4,0.85,0.770866,0.75476,0.742744
open,juvs,both,5400,0.014,0.119,1,4,3,7,4,-3,0.85,0.82432,0.786528,0.792116
open,juvs,both,5400,0.014,0.119,1,4,3,7,5,-2,0.85,0.844996,0.831598,0.824402
open,juvs,both,5400,0.014,0.119,1,4,3,7,6,-1,0.85,0.88399,0.852392,0.859962
open,juvs,both,5400,0.014,0.119,1,4,3,7,7,0,0.85,0.923718,0.874192,0.901228
open,juvs,both,5400,0.014,0.119,1,4,3,7,8,1,0.85,0.92919,0.894798,0.905284
